SMILES,LogS,MolWt,LogP,EState_VSA5,TPSA,NumHAcc,NumAromaticRings,HeavyAtomCount,RingCount,qed,NumHDonors,NOCount
ON=Cc1ccc(o1)N(=O)=O ,-2.19,156.09699999999998,0.9959,12.13273413692322,88.87,5.0,1.0,11.0,1.0,0.29902993986422743,1.0,6.0
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.003,502.9200000000002,7.395680000000005,0.0,71.35,5.0,3.0,35.0,3.0,0.3249198974255606,1.0,5.0
Nc1nc[nH]n1,0.522,84.082,-0.6131000000000002,6.3273200747645415,67.59,3.0,1.0,6.0,1.0,0.44016558240847686,2.0,4.0
BrC(Br)Br,-1.91,252.731,2.4547,0.0,0.0,0.0,0.0,4.0,0.0,0.5812778100557083,0.0,0.0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22,257.437,2.1609000000000003,0.0,55.760000000000005,4.0,0.0,12.0,0.0,0.6216381470286191,1.0,4.0
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-5.233,367.8160000000001,4.236100000000003,15.948824443904513,53.6,7.0,2.0,21.0,2.0,0.6822621139060051,0.0,5.0
OCc1ccccc1,-0.4,108.13999999999997,1.1789,0.0,20.23,1.0,1.0,8.0,1.0,0.5723436119287516,1.0,1.0
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,-2.84,292.33400000000006,3.9668000000000028,5.563451491696996,50.44,3.0,3.0,22.0,4.0,0.6904555529392933,1.0,3.0
Oc1ccc(Br)cc1,-1.09,173.00900000000001,2.1547,0.0,20.23,1.0,1.0,8.0,1.0,0.6366834808262343,1.0,1.0
CC(C)Br,-1.59,122.993,1.7897,0.0,0.0,0.0,0.0,4.0,0.0,0.43047180293883447,0.0,0.0
CC(C)CC(C)(C)C,-4.74,114.23199999999999,3.0786000000000016,6.4208216229260096,0.0,0.0,0.0,8.0,0.0,0.49115396327407007,0.0,0.0
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-2.89,213.10499999999996,1.4112,0.0,129.42000000000002,6.0,1.0,15.0,1.0,0.5505319005093066,0.0,9.0
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,-3.796,295.29800000000006,2.4086000000000007,17.032643867773697,75.81,4.0,2.0,22.0,3.0,0.6303314667677087,0.0,6.0
CCC,-1.94,44.096999999999994,1.4163,6.4208216229260096,0.0,0.0,0.0,3.0,0.0,0.3854706587740357,0.0,0.0
Nc1cc(nc(N)n1=O)N2CCCCC2 ,-1.989,209.25299999999996,-0.1303000000000003,6.4208216229260096,95.10999999999999,5.0,1.0,15.0,2.0,0.49592964212759705,2.0,6.0
Nc2cccc3nc1ccccc1cc23 ,-4.22,194.23700000000002,2.970200000000001,0.0,38.91,2.0,3.0,15.0,3.0,0.44109773137968267,1.0,2.0
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.49,252.31599999999997,5.640400000000003,43.798702824647165,0.0,0.0,4.0,20.0,5.0,0.3343284635921571,0.0,0.0
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.666,370.49,5.599500000000002,0.0,20.23,1.0,2.0,20.0,2.0,0.6824161965725927,1.0,1.0
C1Cc2cccc3cccc1c23,-4.63,154.21199999999996,2.9384000000000015,34.7409946581756,0.0,0.0,2.0,12.0,3.0,0.5469607763108971,0.0,0.0
CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,-6.34,393.85400000000016,3.878200000000003,0.0,55.84,6.0,1.0,23.0,2.0,0.37933069260999586,0.0,5.0
Brc1ccc(Br)cc1,-4.07,235.90599999999998,3.2116000000000007,0.0,0.0,0.0,1.0,8.0,1.0,0.6481408061312922,0.0,0.0
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-2.82,261.064,1.4359999999999997,25.24677318806202,57.14,5.0,2.0,16.0,2.0,0.7798703182372356,0.0,5.0
Oc1ccc(cc1)c2ccccc2,-3.48,170.211,3.0592000000000015,5.563451491696996,20.23,1.0,2.0,13.0,2.0,0.6969384886852025,1.0,1.0
CC1=C(CCCO1)C(=O)Nc2ccccc2 ,-2.56,217.26800000000003,2.709500000000001,0.0,38.33,2.0,1.0,16.0,2.0,0.826723037164448,1.0,3.0
CCOC=C,-0.85,72.10700000000001,1.1664,6.26208044842079,9.23,1.0,0.0,5.0,0.0,0.44472290673491754,0.0,1.0
CCC#C,-1.24,54.09199999999999,1.0295999999999998,0.0,0.0,0.0,0.0,4.0,0.0,0.3621978219384472,0.0,0.0
COc1ncnc2nccnc12 ,-1.11,162.15200000000002,0.4283999999999998,13.437117616042075,60.790000000000006,5.0,2.0,12.0,2.0,0.6080204151612905,0.0,5.0
CCCCC(C)(O)CC,-1.6,130.23099999999997,2.3376,6.4208216229260096,20.23,1.0,0.0,9.0,0.0,0.6189519529723387,1.0,1.0
Clc1ccc(Cl)cc1,-3.27,147.00400000000002,2.993400000000001,0.0,0.0,0.0,1.0,8.0,1.0,0.5285863388321961,0.0,0.0
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.47,324.33600000000007,2.0025999999999993,6.923737199690624,75.71,4.0,2.0,24.0,3.0,0.6893152099476058,1.0,6.0
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.981,361.4450000000001,-1.068879999999999,24.76164225591562,132.11999999999998,6.0,1.0,23.0,1.0,0.4360640680453952,4.0,8.0
Cc1c[nH]c2ccccc12 ,-2.42,131.17799999999997,2.4763200000000003,16.466376423778055,15.79,0.0,2.0,10.0,2.0,0.5649684553619617,1.0,1.0
COc2ncc1nccnc1n2,-1.11,162.152,0.42839999999999984,7.109797541277533,60.790000000000006,5.0,2.0,12.0,2.0,0.6080204151612905,0.0,5.0
CNC(=O)Oc1ccccc1C2OCCO2,-1.57,223.22799999999995,1.4502,7.04767198267719,56.790000000000006,4.0,1.0,16.0,2.0,0.8240134854863425,1.0,5.0
C1N(C(=O)NCC(C)C)C(=O)NC1,-2.15,185.22699999999998,0.37720000000000026,4.899909730850478,61.440000000000005,2.0,0.0,13.0,1.0,0.6528649191388857,2.0,5.0
CC#N,0.26,41.053,0.52988,6.923737199690624,23.79,1.0,0.0,3.0,0.0,0.38698057986907736,0.0,1.0
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-4.7,301.34200000000004,3.6038000000000023,0.0,56.790000000000006,4.0,2.0,22.0,2.0,0.7938096615427636,1.0,5.0
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.59,293.34800000000007,1.9493400000000003,6.923737199690624,89.43,5.0,2.0,20.0,2.0,0.8735466389751142,1.0,6.0
ClCC(Cl)(Cl)Cl,-2.18,167.85,2.5954000000000006,0.0,0.0,0.0,0.0,6.0,0.0,0.4871377080665911,0.0,0.0
CCCCO,0.0,74.12299999999999,0.7787999999999999,0.0,20.23,1.0,0.0,5.0,0.0,0.5128217987135145,1.0,1.0
CC1CCCCC1NC(=O)Nc2ccccc2,-4.11,232.32700000000003,3.386800000000001,19.26246486877803,41.13,1.0,1.0,17.0,2.0,0.8059405879765426,2.0,3.0
Clc1cc(Cl)cc(Cl)c1,-4.48,181.449,3.6468000000000007,0.0,0.0,0.0,1.0,9.0,1.0,0.5730891206161023,0.0,0.0
O=Cc1ccco1,-0.1,96.08499999999998,1.0920999999999998,6.263162995639057,30.21,2.0,1.0,7.0,1.0,0.4896950193353883,0.0,2.0
CC(C)CCO,-0.51,88.14999999999999,1.0248,0.0,20.23,1.0,0.0,6.0,0.0,0.5340885234757722,1.0,1.0
O=Cc2ccc1OCOc1c2 ,-1.63,150.13299999999998,1.2278,0.0,35.53,3.0,1.0,11.0,2.0,0.5645624802089622,0.0,3.0
CC(=C)C,-2.33,56.108000000000004,1.5824,5.573104530069267,0.0,0.0,0.0,4.0,0.0,0.3695110694427644,0.0,0.0
O=Cc1ccccc1,-1.19,106.12399999999997,1.4990999999999999,0.0,17.07,1.0,1.0,8.0,1.0,0.4956362681365689,0.0,1.0
CC(=C)C(=C)C,-2.4,82.146,2.1386000000000003,0.0,0.0,0.0,0.0,6.0,0.0,0.42498877012082614,0.0,0.0
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-4.71,410.53600000000023,4.057500000000004,16.43917697466751,68.31,7.0,1.0,28.0,2.0,0.4728096512491427,0.0,7.0
O2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.672,226.235,2.4639000000000006,0.0,42.43,3.0,2.0,17.0,3.0,0.6925782488255134,0.0,4.0
C1c2ccccc2c3ccccc13,-5.0,166.22299999999998,3.2578000000000014,22.253805966787983,0.0,0.0,2.0,13.0,3.0,0.48057199184742155,0.0,0.0
CC1CCCCC1,-3.85,98.18900000000001,2.5866000000000007,32.10410811463005,0.0,0.0,0.0,7.0,1.0,0.43656953206962734,0.0,0.0
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,-1.99,214.25,-0.5594299999999999,24.26546827384644,122.05999999999999,4.0,1.0,14.0,1.0,0.2992027059784887,4.0,6.0
COC(=O)c1ccc(O)cc1,-1.827,152.149,1.1788,31.37526581512397,46.53,3.0,1.0,11.0,1.0,0.6143884490200855,1.0,3.0
CC1CCCO1,0.11,86.134,1.1853,12.841643245852019,9.23,1.0,0.0,6.0,1.0,0.4299172783206054,0.0,1.0
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-3.09,246.30599999999995,2.419600000000001,0.0,43.370000000000005,3.0,0.0,18.0,3.0,0.6164348063543748,0.0,3.0
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,-0.85,286.28,-1.6424000000000003,0.0,119.61000000000001,7.0,1.0,20.0,2.0,0.4499934043405802,5.0,7.0
CCCI,-2.29,169.993,1.8314,10.84837402522042,0.0,0.0,0.0,4.0,0.0,0.41556979929969723,0.0,0.0
CCNc1nc(NC(C)C)nc(SC)n1,-3.04,227.337,1.8455999999999997,11.761884949391115,62.730000000000004,6.0,1.0,15.0,1.0,0.7484627048697229,2.0,5.0
CCCO,0.62,60.096,0.3887,0.0,20.23,1.0,0.0,4.0,0.0,0.46378398302396845,1.0,1.0
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.817,330.4680000000001,3.8384000000000027,5.573104530069267,54.37,3.0,0.0,24.0,4.0,0.7945777931739687,1.0,3.0
CCCC(C)O,-0.29,88.14999999999999,1.1673,0.0,20.23,1.0,0.0,6.0,0.0,0.536831757483578,1.0,1.0
OC(C(=O)c1ccccc1)c2ccccc2,-2.85,212.248,2.602900000000001,0.0,37.3,2.0,2.0,16.0,2.0,0.79388793096564,1.0,2.0
Cc1ccc(O)c(C)c1,-1.19,122.16699999999999,2.0090399999999997,5.563451491696996,20.23,1.0,1.0,9.0,1.0,0.5577043959706656,1.0,1.0
Clc1cccc(c1)N(=O)=O,-2.77,157.55599999999998,2.2482000000000006,12.13273413692322,43.14,2.0,1.0,10.0,1.0,0.46360210314198946,0.0,3.0
Cc2c(N)c(=O)n(c1ccccc1)n2C,-0.624,203.245,1.0666200000000003,0.0,52.95,4.0,2.0,15.0,2.0,0.7532469796693759,1.0,4.0
Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-6.57,291.99199999999996,5.967200000000002,0.0,0.0,0.0,2.0,16.0,2.0,0.6072884054188123,0.0,0.0
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.92,260.762,4.7574,0.0,0.0,0.0,0.0,10.0,0.0,0.5966509856845814,0.0,0.0
CCNc1nc(NC(C)(C)C)nc(SC)n1,-4.0,241.364,2.2356999999999996,11.761884949391115,62.730000000000004,6.0,1.0,16.0,1.0,0.788246002039414,2.0,5.0
CCC(C)CCO,-0.71,102.17699999999999,1.4149,6.4208216229260096,20.23,1.0,0.0,7.0,0.0,0.5709677520374143,1.0,1.0
Cc2ncc1nccnc1n2,-0.12,146.153,0.7282199999999999,0.0,51.56,4.0,2.0,11.0,2.0,0.5493567119827261,0.0,4.0
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,-5.507,337.4630000000001,4.221000000000004,11.984273114623004,46.260000000000005,3.0,1.0,25.0,5.0,0.7210430866196731,1.0,3.0
CCCCI,-2.96,184.01999999999998,2.2215,17.26919564814643,0.0,0.0,0.0,5.0,0.0,0.4555087439221296,0.0,0.0
Brc1ccc2ccccc2c1,-4.4,207.07,3.6023000000000014,10.772448428929591,0.0,0.0,2.0,11.0,2.0,0.6185548726384287,0.0,0.0
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-4.081,780.9490000000001,2.2181000000000015,0.0,203.05999999999997,14.0,0.0,55.0,8.0,0.16221462387574462,6.0,14.0
FC(F)(F)c1ccccc1,-2.51,146.111,2.705400000000001,12.13273413692322,0.0,0.0,1.0,10.0,1.0,0.5274607455911078,0.0,0.0
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.144,334.45600000000024,5.160800000000005,0.0,52.60000000000001,4.0,1.0,24.0,1.0,0.3911537223261822,0.0,4.0
c1ccc2c(c1)sc3ccccc23,-4.38,184.263,4.054500000000002,20.17228826186779,0.0,1.0,3.0,13.0,3.0,0.4940581960165391,0.0,0.0
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-7.8,326.437,6.620600000000001,0.0,0.0,0.0,2.0,17.0,2.0,0.5165015321569533,0.0,0.0
Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,-8.01,360.88200000000006,7.274000000000001,0.0,0.0,0.0,2.0,18.0,2.0,0.4687210242976453,0.0,0.0
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-3.893,308.3330000000001,3.609600000000003,6.923737199690624,67.50999999999999,4.0,3.0,23.0,3.0,0.7476258148419598,1.0,4.0
c1ccccc1C(O)C(O)c2ccccc2,-1.93,214.264,2.4536000000000007,0.0,40.46,2.0,2.0,16.0,2.0,0.823525121482154,2.0,2.0
COC(=O)c1ccccc1C(=O)OC,-1.66,194.18599999999995,1.2597999999999998,26.352329219478285,52.60000000000001,4.0,1.0,14.0,1.0,0.6648651607326014,0.0,4.0
CCCCCCCC(=O)OCC,-3.39,172.26799999999997,2.910000000000001,19.26246486877803,26.3,2.0,0.0,12.0,0.0,0.4357325104642842,0.0,2.0
CCSSCC,-2.42,122.258,2.4076000000000004,11.505707213493578,0.0,2.0,0.0,6.0,0.0,0.4162604903556758,0.0,0.0
CCOCCOCC,-0.77,118.176,1.0594000000000001,0.0,18.46,2.0,0.0,8.0,0.0,0.5024136978092385,0.0,2.0
Clc1cc(Cl)c(Cl)cc1Cl,-5.56,215.894,4.3002,12.13273413692322,0.0,0.0,1.0,10.0,1.0,0.5666155547825669,0.0,0.0
Nc1ccc(cc1)c2ccc(N)cc2,-2.7,184.242,2.518,0.0,52.04,2.0,2.0,14.0,2.0,0.6689223545715061,2.0,2.0
CCCCCC=C,-3.73,98.189,2.752700000000001,25.683286491704038,0.0,0.0,0.0,7.0,0.0,0.3744010571354258,0.0,0.0
CCCCc1c(C)nc(NCC)[nH]c1=O,-3.028,209.29299999999998,1.85272,0.0,57.78,3.0,1.0,15.0,1.0,0.7777622124148633,2.0,4.0
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,-2.39,226.27599999999995,1.1849999999999992,0.0,75.27000000000001,3.0,0.0,16.0,1.0,0.7067836690245718,2.0,5.0
Nc1ccccc1Cl,-1.52,127.574,1.9222,0.0,26.02,1.0,1.0,8.0,1.0,0.5297860823199099,1.0,1.0
COc1cccc(Cl)c1,-2.78,142.58499999999998,2.3486000000000002,0.0,9.23,1.0,1.0,9.0,1.0,0.5850627747795066,0.0,1.0
CCCCN(CC)C(=O)SCCC,-3.53,203.35099999999997,3.3716000000000026,11.761884949391115,20.310000000000002,2.0,0.0,13.0,0.0,0.6593925489959446,0.0,2.0
CCCCOC=O,-1.37,102.13299999999998,0.9595,0.0,26.3,2.0,0.0,7.0,0.0,0.390089319317615,0.0,2.0
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-3.18,360.4500000000002,1.5575999999999999,0.0,94.83,5.0,0.0,26.0,4.0,0.6946116752943167,3.0,5.0
BrC(Cl)Cl,-1.54,163.82899999999998,2.1425,0.0,0.0,0.0,0.0,4.0,0.0,0.4806181195958594,0.0,0.0
CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,-3.48,300.3980000000001,3.2664000000000017,5.573104530069267,51.21,3.0,0.0,22.0,4.0,0.6896763188469791,0.0,3.0
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-7.11,230.31,5.0206000000000035,22.253805966787983,0.0,0.0,3.0,18.0,3.0,0.5794896680157823,0.0,0.0
Oc1ccc(C=O)cc1,-0.96,122.12299999999998,1.2047,12.13273413692322,37.3,2.0,1.0,9.0,1.0,0.5681374031144324,1.0,2.0
CBr,-0.79,94.939,1.0110999999999999,0.0,0.0,0.0,0.0,2.0,0.0,0.3936198519990384,0.0,0.0
Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,-3.8,379.38100000000003,3.0893200000000016,35.911300337989154,80.31,4.0,2.0,24.0,2.0,0.885300952082229,1.0,5.0
CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-5.839,342.7780000000001,4.263000000000003,6.923737199690624,67.50999999999999,4.0,3.0,24.0,3.0,0.7191058622681249,1.0,4.0
CCc1ccc2ccccc2c1,-4.29,156.22799999999998,3.4022000000000014,16.335899920626588,0.0,0.0,2.0,12.0,2.0,0.5932475127165551,0.0,0.0
Nc1c(C)c[nH]c(=O)n1 ,-1.458,125.13099999999999,-0.33948000000000017,6.196843571613076,71.77000000000001,3.0,1.0,9.0,1.0,0.4979194736965626,2.0,4.0
Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,-7.92,326.437,6.620600000000001,0.0,0.0,0.0,2.0,17.0,2.0,0.4078437163331891,0.0,0.0
c1c(NC(=O)c2ccccc2(I))cccc1,-4.21,323.133,3.5435000000000016,0.0,29.1,1.0,2.0,16.0,2.0,0.8417145865431347,1.0,2.0
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-3.685,376.36900000000014,-1.7235599999999989,4.567099647791355,161.56,9.0,1.0,27.0,3.0,0.3284121594560428,5.0,10.0
Fc1ccccc1Br,-2.7,175.0,2.5882000000000005,6.06636706846161,0.0,0.0,1.0,8.0,1.0,0.5678956661095027,0.0,0.0
Oc1ccc(Cl)cc1Cl,-1.55,163.003,2.699,12.13273413692322,20.23,1.0,1.0,9.0,1.0,0.6227397221533862,1.0,1.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-6.291,391.2940000000001,6.113300000000004,0.0,35.53,3.0,2.0,26.0,3.0,0.5573177512168598,0.0,3.0
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-4.16,331.353,1.5810000000000002,25.377249691213486,99.60000000000001,5.0,2.0,23.0,3.0,0.8701839218107902,2.0,7.0
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.907,338.36300000000006,2.3927000000000005,0.0,75.71,4.0,2.0,25.0,3.0,0.6708268592242392,1.0,6.0
C1CCCC1,-2.64,70.135,1.9505000000000001,32.10410811463005,0.0,0.0,0.0,5.0,1.0,0.4083619292230275,0.0,0.0
Cc1ccccc1N,-2.21,107.156,1.57722,0.0,26.02,1.0,1.0,8.0,1.0,0.5002819996278854,1.0,1.0
c1(OC)ccc(CC=C)cc1,-2.92,148.205,2.4237,5.563451491696996,9.23,1.0,1.0,11.0,1.0,0.5980208715479165,0.0,1.0
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,-2.93,279.34,2.6670000000000007,4.899909730850478,70.67,3.0,1.0,20.0,1.0,0.8739762197870109,2.0,6.0
CC(C)C=C,-2.73,70.135,1.8284,0.0,0.0,0.0,0.0,5.0,0.0,0.412737285787001,0.0,0.0
Oc1ccccn1,1.02,95.101,0.7871999999999999,12.263210640074686,33.120000000000005,2.0,1.0,7.0,1.0,0.5163288713332986,1.0,2.0
CC,-1.36,30.07,1.0262,0.0,0.0,0.0,0.0,2.0,0.0,0.37278555515760503,0.0,0.0
Clc1ccccc1Cl,-3.05,147.00399999999996,2.9934000000000003,0.0,0.0,0.0,1.0,8.0,1.0,0.528586338832196,0.0,0.0
Sc2nc1ccccc1s2 ,-3.18,167.25799999999998,2.585,4.699919916469101,12.89,3.0,2.0,10.0,2.0,0.5949719307160367,1.0,1.0
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,-11.6,498.66200000000026,9.887599999999999,0.0,0.0,0.0,2.0,22.0,2.0,0.2710309654497869,0.0,0.0
COc2c1occc1cc3ccc(=O)oc23 ,-3.664,216.19199999999995,2.5478000000000005,13.176164609739143,52.58,4.0,3.0,16.0,3.0,0.5863590335117103,0.0,4.0
CC(=O)N,1.58,59.068,-0.5084,6.923737199690624,43.09,1.0,0.0,4.0,0.0,0.4010309227553837,1.0,2.0
Cc1cccc2ccccc12,-3.7,142.201,3.148220000000002,16.335899920626588,0.0,0.0,2.0,11.0,2.0,0.5297256591150028,0.0,0.0
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,-3.57,271.36,3.475500000000002,0.0,29.540000000000003,2.0,2.0,20.0,2.0,0.8329661267783456,0.0,3.0
CC(O)C(C)(C)C,-0.62,102.17699999999999,1.4133,0.0,20.23,1.0,0.0,7.0,0.0,0.4900462938905926,1.0,1.0
CCCC(=O)OCC,-1.36,116.15999999999998,1.3496000000000001,0.0,26.3,2.0,0.0,8.0,0.0,0.5200986676423001,0.0,2.0
CC2=CC(=O)c1ccccc1C2=O ,-3.03,172.18299999999996,2.0119000000000002,6.076020106833881,34.14,2.0,1.0,13.0,2.0,0.5994834910884168,0.0,2.0
c1ccc2c(c1)ccc3ccccc32,-5.26,178.23399999999998,3.993000000000002,21.544896857859182,0.0,0.0,3.0,14.0,3.0,0.4564102473768608,0.0,0.0
Cc1ccnc(C)c1,0.38,107.15599999999999,1.69844,5.563451491696996,12.89,1.0,1.0,8.0,1.0,0.49138777691763613,0.0,1.0
CCCCCCCCCO,-3.01,144.258,2.7293000000000016,38.524929737556064,20.23,1.0,0.0,10.0,0.0,0.5446193762686498,1.0,1.0
BrCBr,-1.17,173.83499999999998,1.7337,0.0,0.0,0.0,0.0,3.0,0.0,0.49009217871797,0.0,0.0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.59,392.4670000000002,1.8957000000000002,12.152040213667762,94.83,5.0,0.0,28.0,4.0,0.667213496992105,3.0,5.0
Cc1ccc2cc(C)ccc2c1,-4.89,156.228,3.456640000000002,21.899351412323583,0.0,0.0,2.0,12.0,2.0,0.5476492453414699,0.0,0.0
CCSC(=O)N(CC(C)C)CC(C)C,-3.68,217.378,3.4735000000000023,11.761884949391115,20.310000000000002,2.0,0.0,14.0,0.0,0.7025124377424562,0.0,2.0
O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,-2.22,227.08499999999998,-1.0200999999999996,0.0,157.11,9.0,0.0,15.0,0.0,0.373165924670519,0.0,12.0
Nc1cccc(c1)N(=O)=O,-2.19,138.126,1.177,12.13273413692322,69.16,3.0,1.0,10.0,1.0,0.35954360900709126,1.0,4.0
CCCCCl,-2.03,92.56899999999999,2.0253,6.4208216229260096,0.0,0.0,0.0,5.0,0.0,0.45745018943386945,0.0,0.0
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-4.19,430.9340000000001,2.431,34.59963902098275,64.68,4.0,0.0,22.0,1.0,0.5015303001716636,2.0,6.0
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-4.445,329.32099999999997,4.738100000000002,12.13273413692322,22.0,2.0,3.0,24.0,3.0,0.6655864468931828,0.0,2.0
Nc3cc2c1ccccc1ccc2c4ccccc34 ,-6.2,243.309,4.728400000000002,26.93112107232398,26.02,1.0,4.0,19.0,4.0,0.35049979289946487,1.0,1.0
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.955,270.372,3.817400000000003,17.54772460632,37.3,2.0,1.0,20.0,4.0,0.7778844237760111,1.0,2.0
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-4.706,269.373,3.3649000000000022,0.0,19.37,3.0,2.0,19.0,3.0,0.7389874241459303,0.0,3.0
CC1CO1,-0.59,58.08,0.4051,0.0,12.53,1.0,0.0,4.0,1.0,0.36728744088172044,0.0,1.0
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-3.796,281.271,2.3842999999999996,18.19910120538483,84.6,4.0,2.0,21.0,3.0,0.6771088741597446,1.0,6.0
CCNC(=S)NCC,-1.46,132.232,0.49030000000000007,0.0,24.06,1.0,0.0,8.0,0.0,0.5346907514562121,2.0,2.0
Oc1cc(Cl)cc(Cl)c1Cl,-2.67,197.44799999999998,3.3523999999999994,12.13273413692322,20.23,1.0,1.0,10.0,1.0,0.6324908101043021,1.0,1.0
CCCCC(=O)OC,-1.34,116.15999999999998,1.3496000000000001,7.109797541277533,26.3,2.0,0.0,8.0,0.0,0.5200986676423001,0.0,2.0
Nc1ccccc1,-0.41,93.12899999999999,1.2688000000000001,0.0,26.02,1.0,1.0,7.0,1.0,0.48007546344555996,1.0,1.0
Cc1cccc2c(C)cccc12,-4.679,156.228,3.456640000000002,21.899351412323583,0.0,0.0,2.0,12.0,2.0,0.5476492453414699,0.0,0.0
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,-2.63,297.745,-0.35129999999999945,6.06636706846161,118.35999999999999,5.0,1.0,17.0,2.0,0.6544582690300506,3.0,7.0
C1=Cc2cccc3cccc1c23,-3.96,152.19599999999994,3.3236000000000017,21.899351412323583,0.0,0.0,2.0,12.0,3.0,0.4632171403834099,0.0,0.0
CCCCCOC(=O)CC,-1.28,144.21399999999997,2.1298000000000004,6.4208216229260096,26.3,2.0,0.0,10.0,0.0,0.43617381067213673,0.0,2.0
CCNc1nc(NC(C)C)nc(OC)n1,-2.084,211.26899999999998,1.1322999999999996,7.109797541277533,71.96000000000001,6.0,1.0,15.0,1.0,0.7604035568126056,2.0,6.0
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.699,252.31599999999997,5.737200000000003,43.089793715718365,0.0,0.0,5.0,20.0,5.0,0.24345418372476169,0.0,0.0
CCBr,-1.09,108.966,1.4012,0.0,0.0,0.0,0.0,3.0,0.0,0.4121785720964007,0.0,0.0
CCC#CCC,-1.99,82.14599999999999,1.8098,0.0,0.0,0.0,0.0,6.0,0.0,0.39083325019777193,0.0,0.0
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-5.293,764.9499999999999,3.247300000000002,0.0,182.82999999999998,13.0,0.0,54.0,8.0,0.18848157224383355,5.0,13.0
